"0,00","30,05","18,86","23,59","20,04","26,22","41,99","37,21","41,71","35,16","48,53","55,55","48,13"
"30,05","0,00","18,47","28,59","12,19","6,76","12,10","20,85","12,46","6,26","20,32","28,51","21,93"
"18,86","18,47","0,00","10,95","6,75","11,99","29,83","18,36","26,80","24,73","38,75","46,99","40,31"
"23,59","28,59","10,95","0,00","17,62","21,84","38,99","20,14","34,58","34,79","48,46","56,86","50,51"
"20,04","12,19","6,75","17,62","0,00","6,49","24,03","19,13","22,17","18,37","32,48","40,58","33,76"
"26,22","6,76","11,99","21,84","6,49","0,00","17,86","16,47","15,69","12,96","26,81","35,13","28,67"
"41,99","12,10","29,83","38,99","24,03","17,86","0,00","25,65","7,44","7,17","9,97","18,42","13,71"
"37,21","20,85","18,36","20,14","19,13","16,47","25,65","0,00","18,93","25,08","35,56","43,89","39,21"
"41,71","12,46","26,80","34,58","22,17","15,69","7,44","18,93","0,00","11,11","16,87","25,03","21,05"
"35,16","6,26","24,73","34,79","18,37","12,96","7,17","25,08","11,11","0,00","14,12","22,25","15,73"
"48,53","20,32","38,75","48,46","32,48","26,81","9,97","35,56","16,87","14,12","0,00","8,49","5,16"
"55,55","28,51","46,99","56,86","40,58","35,13","18,42","43,89","25,03","22,25","8,49","0,00","7,45"
"48,13","21,93","40,31","50,51","33,76","28,67","13,71","39,21","21,05","15,73","5,16","7,45","0,00"
