0.0,25.56434334993756,19.926281952301373,22.9567535730257,27.138901987080654,23.011479586779615,29.215183132698215,31.99292440338803,31.565937186416903,21.64081217688971
25.56434334993756,0.0,24.97882304275631,13.236686581169504,24.899097582776527,23.661384938524208,17.195015593078075,21.919664143652305,32.2313972196838,31.453005221857744
19.926281952301373,24.97882304275631,0.0,23.5430941513101,18.381080963055386,21.441660149892037,25.865108206371804,24.658953049912068,29.55924742813449,30.29096490102988
22.9567535730257,13.236686581169504,23.5430941513101,0.0,23.09226463846545,21.56575856405926,15.135466422729866,17.210365477743114,24.88290809374724,31.152733718627445
27.138901987080654,24.899097582776527,18.381080963055386,23.09226463846545,0.0,21.772696218453547,15.6441141369714,16.267036519684403,16.49613637581671,28.387620062987683
23.011479586779615,23.661384938524208,21.441660149892037,21.56575856405926,21.772696218453547,0.0,28.780217381222755,21.839494013986943,23.561982582516627,20.880462518621485
29.215183132698215,17.195015593078075,25.865108206371804,15.135466422729866,15.6441141369714,28.780217381222755,0.0,16.978187781076528,24.133398532461754,35.56926239580185
31.99292440338803,21.919664143652305,24.658953049912068,17.210365477743114,16.267036519684403,21.839494013986943,16.978187781076528,0.0,14.961122944787919,30.99019064506145
31.565937186416903,32.2313972196838,29.55924742813449,24.88290809374724,16.49613637581671,23.561982582516627,24.133398532461754,14.961122944787919,0.0,25.55375764796724
21.64081217688971,31.453005221857744,30.29096490102988,31.152733718627445,28.387620062987683,20.880462518621485,35.56926239580185,30.99019064506145,25.55375764796724,0.0
