ID,Beer,Bitter,Sød,Citrus,Syrlig,Bær,Frugtig,Kraftig,Krydret,Røget,Tung,Rund,Vandet,Gæret,Skarp,Lakrids,Karamel,Chokolade,Tør,Gran,Eftersmag,Nøddet,Mild,Harmonisk,Aroma,Normal,Kaffe,Humle,Cider,Spiritus,Sprittet,Brændt,Rugbrød,Olie,Rengøringsmiddel,"Syntetisk ",Sodavand,Malt,Kompleks,Tang,Blomst
ID_2084127_16_19__23_13_6,Tuborg Classic,2,0,0,3,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,3,0,3,2,0,3,0,3,1,0,0,0,2,0,0,0,0,3,1,0,0
ID_2084127_16_19__23_13_6,Tuborg Nul,0,3,3,3,5,4,0,0,0,0,4,4,0,0,0,2,0,0,0,3,0,5,0,4,2,0,0,1,0,0,0,0,0,0,0,3,1,0,0,4
ID_2084127_16_19__23_13_6,Sebastian,0,2,3,3,2,5,1,0,0,0,4,1,0,1,0,0,0,0,0,3,0,4,0,2,2,0,0,4,0,0,0,0,0,0,0,2,0,2,0,5
ID_2084127_16_19__23_13_6,Brown Bella,2,2,0,0,0,0,4,1,2,1,3,1,1,1,1,0,0,0,0,3,0,0,0,3,3,4,3,0,0,2,1,1,0,0,0,0,4,0,0,0
ID_2084127_16_19__23_13_6,Amigo,1,0,2,4,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,4,0,2,3,0,1,2,0,0,0,0,0,0,0,0,1,0,0,4
ID_2084127_16_19__23_13_6,Wiener Walzer,4,0,3,5,0,0,0,0,1,4,0,0,2,6,1,0,0,0,0,4,0,0,0,2,0,0,4,0,0,2,0,2,0,0,0,0,4,0,0,0
ID_2084127_16_19__23_13_6,Amarillo,1,0,3,4,1,4,0,3,0,0,3,1,1,2,0,0,1,0,1,4,0,1,3,3,4,0,4,1,0,0,0,0,0,0,1,0,1,0,0,6
ID_2084127_16_19__23_13_6,Aronia,0,5,2,4,6,5,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,1,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,2
ID_2084127_16_19__23_13_6,Alexander,3,5,0,0,0,0,5,2,6,6,0,0,4,6,2,0,0,0,0,5,1,0,0,3,0,3,1,0,5,6,2,1,0,5,2,0,3,0,0,0
ID_2084127_16_19__23_13_6,Angelina,2,0,2,1,0,2,2,2,1,0,2,0,2,2,0,0,0,0,0,2,0,4,1,3,3,0,3,1,3,5,2,4,0,1,0,0,2,0,0,2
